issuer,set_year,bond_name,bond_code,issue_date,bond_type,bond_type_en,tenor_label,coupon_pct,amount_yi,new_amount_yi,refinance_amount_yi,swap_amount_yi
青岛市,2020,2020年青岛市（区市级）基础设施专项债券（十期）-2020年青岛市政府专项债券（二十五期）,160954,2020-09-22,专项债券,special,10年,3.37,7.0,7.0,0.0,0.0
青海省,2020,2020年青海省棚户区改造专项债券（一期）-2020年青海省政府专项债券（十九期）,160921,2020-09-22,专项债券,special,7年,3.47,8.9,8.9,0.0,0.0
青海省,2020,2020年青海省政府专项债券（二十二期）,160924,2020-09-22,专项债券,special,30年,4.12,8.28,8.28,0.0,0.0
青海省,2020,2020年青海省政府再融资一般债券（五期）,160920,2020-09-22,一般债券,general,7年,3.47,15.94,0.0,15.94,0.0
青岛市,2020,2020年青岛市（区市级）基础设施专项债券（十一期）-2020年青岛市政府专项债券（二十六期）,160955,2020-09-22,专项债券,special,15年,3.82,8.0,8.0,0.0,0.0
青岛市,2020,2020年青岛市（区市级）基础设施专项债券（九期）-2020年青岛市政府专项债券（二十四期）,160953,2020-09-22,专项债券,special,10年,3.37,4.0,4.0,0.0,0.0
青岛市,2020,2020年青岛市（区市级）棚户区改造专项债券（二期）-2020年青岛市政府专项债券（二十八期）,160957,2020-09-22,专项债券,special,10年,3.37,6.0,6.0,0.0,0.0
青岛市,2020,2020年青岛市（区市级）基础设施专项债券（十二期）-2020年青岛市政府专项债券（二十七期）,160956,2020-09-22,专项债券,special,20年,3.94,16.5,16.5,0.0,0.0
宁波市,2020,2020年宁波市棚改专项债券（一期）--2020年宁波市政府专项债券（九期）,2005914,2020-09-21,专项债券,special,10年,3.38,42.8,42.8,0.0,0.0
宁波市,2020,2020年宁波市其他项目收益专项债券（九期）--2020年宁波市政府专项债券（十一期）,2005916,2020-09-21,专项债券,special,15年,3.83,8.6,8.6,0.0,0.0
宁波市,2020,2020年宁波市其他项目收益专项债券（十一期）--2020年宁波市政府专项债券（十三期）,2005918,2020-09-21,专项债券,special,30年,4.07,6.0,6.0,0.0,0.0
宁波市,2020,2020年宁波市其他项目收益专项债券（十期）--2020年宁波市政府专项债券（十二期）,2005917,2020-09-21,专项债券,special,20年,3.95,8.5,8.5,0.0,0.0
宁波市,2020,2020年宁波市其他项目收益专项债券（八期）--2020年宁波市政府专项债券（十期）,2005915,2020-09-21,专项债券,special,10年,3.38,4.1,4.1,0.0,0.0
宁波市,2020,2020年宁波市地方政府再融资一般债券（四期）,2005912,2020-09-21,一般债券,general,10年,3.38,18.4,0.0,18.4,0.0
宁波市,2020,2020年宁波市政府一般债券（二期）,2005913,2020-09-21,一般债券,general,10年,3.38,15.0,15.0,0.0,0.0
山西省,2020,2020年山西省政府再融资专项债券（一期）,104920,2020-09-21,专项债券,special,7年,3.43,8.06,0.0,8.06,0.0
山西省,2020,2020年山西省政府专项债券（十六期）,104916,2020-09-21,专项债券,special,15年,3.83,30.58,30.58,0.0,0.0
山西省,2020,2020年山西省政府专项债券（十七期）,104917,2020-09-21,专项债券,special,20年,3.95,11.81,11.81,0.0,0.0
山西省,2020,2020年山西省政府棚户区改造专项债券（二期）—2020年山西省政府专项债券（十九期）,104919,2020-09-21,专项债券,special,15年,3.83,4.0,4.0,0.0,0.0
山西省,2020,2020年山西省政府专项债券（十五期）,104915,2020-09-21,专项债券,special,10年,3.38,22.52,22.52,0.0,0.0
山西省,2020,2020年山西省政府一般债券（七期）,104913,2020-09-21,一般债券,general,7年,3.43,29.54,29.54,0.0,0.0
山西省,2020,2020年山西省政府再融资一般债券（三期）,104914,2020-09-21,一般债券,general,7年,3.43,21.26,0.0,21.26,0.0
山西省,2020,2020年山西省政府棚户区改造专项债券（一期）—2020年山西省政府专项债券（十八期）,104918,2020-09-21,专项债券,special,10年,3.38,10.01,10.01,0.0,0.0
重庆市,2020,2020年重庆市政府专项债券（七期）,2005938,2020-09-18,专项债券,special,30年,4.07,285.24,285.24,0.0,0.0
重庆市,2020,2020年重庆市棚户区改造专项债券（一期）-2020年重庆市政府专项债券（六期）,2005937,2020-09-18,专项债券,special,10年,3.38,94.76,94.76,0.0,0.0
重庆市,2020,2020年重庆市政府一般债券（二期）,2005936,2020-09-18,一般债券,general,5年,3.27,49.0,49.0,0.0,0.0
四川省,2020,2020年四川省社会事业专项债券（十四期）-2020年四川省政府专项债券（九十八期）,104927,2020-09-17,专项债券,special,20年,3.94,8.86,8.86,0.0,0.0
四川省,2020,2020年四川省城乡基础设施建设专项债券（三十二期）-2020年四川省政府专项债券（一百零五期）,104934,2020-09-17,专项债券,special,30年,4.07,41.01,41.01,0.0,0.0
四川省,2020,2020年四川省城乡基础设施建设专项债券（二十七期）-2020年四川省政府专项债券（一百期）,104929,2020-09-17,专项债券,special,5年,3.27,2.13,2.13,0.0,0.0
四川省,2020,2020年四川省社会事业专项债券（十二期）-2020年四川省政府专项债券（九十六期）,104925,2020-09-17,专项债券,special,10年,3.37,32.53,32.53,0.0,0.0
四川省,2020,2020年四川省城乡基础设施建设专项债券（三十期）-2020年四川省政府专项债券（一百零三期）,104932,2020-09-17,专项债券,special,15年,3.82,58.39,58.39,0.0,0.0
四川省,2020,2020年四川省收费公路专项债券（八期）-2020年四川省政府专项债券（九十四期）,104923,2020-09-17,专项债券,special,5年,3.27,1.7,1.7,0.0,0.0
四川省,2020,2020年四川省城乡基础设施建设专项债券（三十一期）-2020年四川省政府专项债券（一百零四期）,104933,2020-09-17,专项债券,special,20年,3.94,38.71,38.71,0.0,0.0
四川省,2020,2020年四川省棚户区改造专项债券（六期）-2020年四川省政府专项债券（九十三期）,104922,2020-09-17,专项债券,special,10年,3.37,1.49,1.49,0.0,0.0
四川省,2020,2020年四川省社会事业专项债券（十一期）-2020年四川省政府专项债券（九十五期）,104924,2020-09-17,专项债券,special,7年,3.42,1.13,1.13,0.0,0.0
四川省,2020,2020年四川省城乡基础设施建设专项债券（二十八期）-2020年四川省政府专项债券（一百零一期）,104930,2020-09-17,专项债券,special,7年,3.42,8.3,8.3,0.0,0.0
四川省,2020,2020年四川省城乡基础设施建设专项债券（二十九期）-2020年四川省政府专项债券（一百零二期）,104931,2020-09-17,专项债券,special,10年,3.37,91.51,91.51,0.0,0.0
四川省,2020,2020年四川省棚户区改造专项债券（五期）-2020年四川省政府专项债券（九十二期）,104921,2020-09-17,专项债券,special,7年,3.42,6.94,6.94,0.0,0.0
四川省,2020,2020年四川省社会事业专项债券（十三期）-2020年四川省政府专项债券（九十七期）,104926,2020-09-17,专项债券,special,15年,3.82,11.42,11.42,0.0,0.0
四川省,2020,2020年四川省社会事业专项债券（十五期）-2020年四川省政府专项债券（九十九期）,104928,2020-09-17,专项债券,special,30年,4.07,6.3,6.3,0.0,0.0
四川省,2020,2020年四川省政府再融资一般债劵（十期）,104936,2020-09-17,一般债券,general,10年,3.37,70.26,0.0,70.26,0.0
广东省,2020,2020年广东省政府再融资专项债券（二期）--2020年广东省政府专项债券（九十期）,160952,2020-09-17,专项债券,special,7年,3.42,18.14,0.0,18.14,0.0
广东省,2020,2020年广东省政府再融资一般债券（二期）--2020年广东省政府一般债券（五期）,160950,2020-09-17,一般债券,general,7年,3.42,40.49,0.0,40.49,0.0
广东省,2020,2020年广东省政府再融资一般债券（三期）--2020年广东省政府一般债券（六期）,160951,2020-09-17,一般债券,general,15年,3.82,151.66,0.0,151.66,0.0
四川省,2020,2020年四川省乡村振兴专项债券（九期）-2020年四川省政府专项债券（一百期零六期）,104935,2020-09-17,专项债券,special,10年,3.37,5.8,5.8,0.0,0.0
福建省,2020,2020年福建省生态环保水利专项债券（五期）——2020年福建省政府专项债券（四十五期）,160945,2020-09-16,专项债券,special,15年,3.81,6.78,6.78,0.0,0.0
福建省,2020,2020年福建省保障性安居工程专项债券（四期）——2020年福建省政府专项债券（三十四期）,160934,2020-09-16,专项债券,special,15年,3.81,4.47,4.47,0.0,0.0
福建省,2020,2020年福建省保障性安居工程专项债券（二期）——2020年福建省政府专项债券（三十二期）,160932,2020-09-16,专项债券,special,7年,3.42,15.96,15.96,0.0,0.0
福建省,2020,2020年福建省市政和产业园区基础设施专项债券（八期）——2020年福建省政府专项债券（四十二期）,160942,2020-09-16,专项债券,special,15年,3.81,29.03,29.03,0.0,0.0
云南省,2020,2020年云南省地方政府再融资专项债券（四期）,160926,2020-09-16,专项债券,special,5年,3.28,33.93,0.0,33.93,0.0
福建省,2020,2020年福建省收费公路专项债券（四期）——2020年福建省政府专项债券（四十期）,160940,2020-09-16,专项债券,special,15年,3.81,7.95,7.95,0.0,0.0
福建省,2020,2020年福建省社会事业专项债券（九期）——2020年福建省政府专项债券（四十八期）,160948,2020-09-16,专项债券,special,15年,3.81,10.57,10.57,0.0,0.0
福建省,2020,2020年福建省交通基础设施专项债券（八期）——2020年福建省政府专项债券（三十七期）,160937,2020-09-16,专项债券,special,15年,3.81,5.16,5.16,0.0,0.0
云南省,2020,2020年云南省地方政府再融资一般债券（四期）,160925,2020-09-16,一般债券,general,5年,3.28,48.01,0.0,48.01,0.0
福建省,2020,2020年福建省保障性安居工程专项债券（一期）——2020年福建省政府专项债券（三十一期）,160931,2020-09-16,专项债券,special,5年,3.28,6.58,6.58,0.0,0.0
福建省,2020,2020年福建省交通基础设施专项债券（七期）——2020年福建省政府专项债券（三十六期）,160936,2020-09-16,专项债券,special,10年,3.36,5.05,5.05,0.0,0.0
福建省,2020,2020年福建省保障性安居工程专项债券（三期）——2020年福建省政府专项债券（三十三期）,160933,2020-09-16,专项债券,special,10年,3.36,20.44,20.44,0.0,0.0
福建省,2020,2020年福建省社会事业专项债券（十期）——2020年福建省政府专项债券（四十九期）,160949,2020-09-16,专项债券,special,20年,3.93,11.73,11.73,0.0,0.0
福建省,2020,2020年福建省社会事业专项债券（八期）——2020年福建省政府专项债券（四十七期）,160947,2020-09-16,专项债券,special,10年,3.36,27.21,27.21,0.0,0.0
福建省,2020,2020年福建省生态环保水利专项债券（六期）——2020年福建省政府专项债券（四十六期）,160946,2020-09-16,专项债券,special,20年,3.93,8.88,8.88,0.0,0.0
福建省,2020,2020年福建省市政和产业园区基础设施专项债券（九期）——2020年福建省政府专项债券（四十三期）,160943,2020-09-16,专项债券,special,20年,3.93,14.48,14.48,0.0,0.0
福建省,2020,2020年福建省交通基础设施专项债券（十期）——2020年福建省政府专项债券（三十九期）,160939,2020-09-16,专项债券,special,30年,4.06,5.07,5.07,0.0,0.0
福建省,2020,2020年福建省保障性安居工程专项债券（五期）——2020年福建省政府专项债券（三十五期）,160935,2020-09-16,专项债券,special,20年,3.93,0.9,0.9,0.0,0.0
福建省,2020,2020年福建省交通基础设施专项债券（九期）——2020年福建省政府专项债券（三十八期）,160938,2020-09-16,专项债券,special,20年,3.93,39.81,39.81,0.0,0.0
福建省,2020,2020年福建省市政和产业园区基础设施专项债券（七期）——2020年福建省政府专项债券（四十一期）,160941,2020-09-16,专项债券,special,10年,3.36,37.3,37.3,0.0,0.0
福建省,2020,2020年福建省生态环保水利专项债券（四期）——2020年福建省政府专项债券（四十四期）,160944,2020-09-16,专项债券,special,10年,3.36,3.64,3.64,0.0,0.0
湖北省,2020,2020年湖北省政府专项债券（八十期）,2005926,2020-09-15,专项债券,special,7年,3.43,1.99,1.99,0.0,0.0
湖北省,2020,2020年湖北省政府专项债券（七十七期）,2005923,2020-09-15,专项债券,special,15年,3.82,21.47,21.47,0.0,0.0
湖北省,2020,2020年湖北省政府专项债券（八十三期）,2005929,2020-09-15,专项债券,special,20年,3.94,1.25,1.25,0.0,0.0
湖北省,2020,2020年湖北省政府专项债券（八十一期）,2005927,2020-09-15,专项债券,special,15年,3.82,4.35,4.35,0.0,0.0
湖北省,2020,2020年湖北省政府专项债券（七十九期）,2005925,2020-09-15,专项债券,special,30年,4.07,4.75,4.75,0.0,0.0
湖北省,2020,2020年湖北省（武汉市、黄石市、孝感市、黄冈市、随州市、恩施州、天门市）棚改专项债券（九期）-2020年湖北省政府专项债券（八十八期）,2005934,2020-09-15,专项债券,special,7年,3.43,30.76,30.76,0.0,0.0
湖北省,2020,2020年湖北省（武汉市）棚改专项债券（八期）-2020年湖北省政府专项债券（八十七期）,2005933,2020-09-15,专项债券,special,5年,3.29,23.54,23.54,0.0,0.0
湖北省,2020,2020年湖北省政府专项债券（七十五期）,2005921,2020-09-15,专项债券,special,7年,3.43,1.96,1.96,0.0,0.0
湖北省,2020,2020年湖北省政府专项债券（八十四期）,2005930,2020-09-15,专项债券,special,30年,4.07,5.79,5.79,0.0,0.0
湖北省,2020,2020年湖北省政府专项债券（八十二期）,2005928,2020-09-15,专项债券,special,20年,3.94,22.5,22.5,0.0,0.0
湖北省,2020,2020年湖北省（省本级）收费公路专项债券（五期）-2020年湖北省政府专项债券（八十九期）,2005935,2020-09-15,专项债券,special,20年,3.94,15.0,15.0,0.0,0.0
湖北省,2020,2020年湖北省政府专项债券（七十六期）,2005922,2020-09-15,专项债券,special,10年,3.36,19.16,19.16,0.0,0.0
湖北省,2020,2020年湖北省政府专项债券（八十六期）,2005932,2020-09-15,专项债券,special,30年,4.07,7.53,7.53,0.0,0.0
湖北省,2020,2020年湖北省政府专项债券（七十八期）,2005924,2020-09-15,专项债券,special,20年,3.94,1.05,1.05,0.0,0.0
湖北省,2020,2020年湖北省政府专项债券（八十五期）,2005931,2020-09-15,专项债券,special,30年,4.07,5.0,5.0,0.0,0.0
湖北省,2020,2020年湖北省政府再融资专项债券（五期）,2005920,2020-09-15,专项债券,special,5年,3.29,7.2,0.0,7.2,0.0
湖北省,2020,2020年湖北省政府再融资一般债券（七期）,2005919,2020-09-15,一般债券,general,7年,3.43,21.83,0.0,21.83,0.0
内蒙古自治区,2020,2020年内蒙古自治区政府棚户区改造专项债券（一期）-2020年内蒙古自治区政府专项债券（二十一期）,160909,2020-09-14,专项债券,special,5年,3.35,34.04,34.04,0.0,0.0
内蒙古自治区,2020,2020年内蒙古自治区政府重点铁路建设专项债券（三期）—2020年内蒙古自治区政府专项债券（二十期）,160908,2020-09-14,专项债券,special,15年,3.92,9.78,9.78,0.0,0.0
内蒙古自治区,2020,2020年内蒙古自治区政府专项债券（三十期）,160918,2020-09-14,专项债券,special,30年,4.22,3.0,3.0,0.0,0.0
内蒙古自治区,2020,2020年内蒙古自治区政府专项债券（二十五期）,160913,2020-09-14,专项债券,special,5年,3.4,0.8,0.8,0.0,0.0
内蒙古自治区,2020,2020年内蒙古自治区政府专项债券（二十八期）,160916,2020-09-14,专项债券,special,15年,4.02,31.26,31.26,0.0,0.0
内蒙古自治区,2020,2020年内蒙古自治区政府专项债券（二十七期）,160915,2020-09-14,专项债券,special,10年,3.46,34.73,34.73,0.0,0.0
